1 31
1.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000191 0.00367647058823529411764705882352941176470588235294117647058823529411764705882352941176470588235294117647058823529411764706
0.0 0.00367647058823529411764705882352941176470588235294117647058823529411764705882352941176470588235294117647058823529411764706
0.986566088315709157078489750936860715294479574561254743223245921548039068733205816063098440516490321734865628126985257281 0.0224609702716271222017887427794835387934175228339119105347844891841827488400045189854209241057790202759388760427592283231
0.0134339116842908429215102490631392847055204254387452567767540784519609312667941839369015594835096782651343718730147420064 0.0224609702716271222017887427794835387934175228339119105347844891841827488400045189854209241057790202759388760427592283231
0.0445600020422132021880987468011367662345602740656336178390937203445166699636654183809145231492520503781863032713558828732 0.0395991352518434775805228557237010304349148983336092803551932109919906870843753790978626684775113714540643044811293727889
0.955439997957786797811901253198863233765439725934366382160906279655483330036334581619085476850747949621813696728644117763 0.0395991352518436130667355446454258672569516395204985612880405123425526112913848869351091073238127987933315433580370862273
0.0921518743891148464466247233812366726417988014664382209250680192065797602069994113417334154709682792458090288185025125581 0.0552964545035141010203617029213826967071763740608371296487710547296213344240240848373767961984419036225138180801075520763
0.90784812561088515355337527661876332735820119853356177907493198079342023979300058865826658452903172075419097118149748713 0.0552964545035141010203617029213826967071763740608371296487710547296213344240240848373767961984419036225138180801075520763
0.154485509686157647302540321313773351596793468904792285796300951380980977608285846765537223195592540704642174488296969023 0.0689938731009633304588070003886437430916257272580054517001576012141124478774150753611027361822597542355005146256471204014
0.845514490313842352697459678686226648403206531095207714203699048619019022391714153234462776804407459295357825511703031057 0.0689938731009633304588070003886437430916257272580054517001576012141124478774150753611027361822597542355005146256471204014
0.229307300334949230438133296247968374162426676017584427339527294272820012906325889089933934506629366370154569529168141396 0.0801973309988107172716049983297412204163621287392063007913117203972939816516786157447744770040792727779225287775896112803
0.770692699665050769561866703752031625837573323982415572660472705727179987093674110910066065493370633629845430470831858595 0.0801973309988107882169374394801176392744973861310324784954894177804786900830014139558883906947383860736474116255615492446
0.31391278321726147904638265963237109372009134279985971326744832821001463805807869323321344276555401754146318287035103396 0.0885021267578289613522235251118594107726144196430422323186814402307656811635261634775938646685342443685554428717252873955
0.68608721678273852095361734036762890627990865720014028673255167178998536194192130676678655723444598245853681712964896604 0.0885021267578289613522235251118594107726144196430422323186814402307656811635261634775938646685342443685554428717252873955
0.594755986759158694152131507376556985672496211461249285288935635583839895960757706487747549332853910423027465004737861955 0.0936081698388093863594024279091688138519705249818330841721621860737711698902146201115893359403098946417647326960451625837
0.405244013240841305847868492623443014327503788538750714711064364416160104039242293512252450667146089576972534995262138045 0.0936081698388097198357489579060647365167603390289223278358109823224203417654486101271080891938957963083541600948416554851
0.5 0.0953309373767346959204963878609995731849353383713630775185842727148784165142130846594079553080601826606208519727169315766
