# Witherden, F. D.; Vincent, P. E. On the identification of symmetric quadrature rules for finite element methods. Comput. Math. Appl. 69 (2015), no. 10, 1232-1241
3 7
2.50000000000000000000000000000000000e-01 2.50000000000000000000000000000000000e-01 2.50000000000000000000000000000000000e-01 1.59142149106884748100964060195377303e-02
3.15701149778202799423429999593311488e-01 3.15701149778202799423429999593311488e-01 5.28965506653916017297100012200655347e-02 7.05493020166117151271436179975778958e-03
3.15701149778202799423429999593311488e-01 5.28965506653916017297100012200655347e-02 3.15701149778202799423429999593311488e-01 7.05493020166117151271436179975778958e-03
5.28965506653916017297100012200655347e-02 3.15701149778202799423429999593311488e-01 3.15701149778202799423429999593311488e-01 7.05493020166117151271436179975778958e-03
3.15701149778202799423429999593311488e-01 3.15701149778202799423429999593311488e-01 3.15701149778202799423429999593311488e-01 7.05493020166117151271436179975778958e-03
5.04898225983963687630538229865624660e-02 4.49510177401603631236946177013437534e-01 4.49510177401603631236946177013437534e-01 5.31615463880959665571247068049040952e-03
4.49510177401603631236946177013437534e-01 5.04898225983963687630538229865624660e-02 4.49510177401603631236946177013437534e-01 5.31615463880959665571247068049040952e-03
5.04898225983963687630538229865624660e-02 5.04898225983963687630538229865624660e-02 4.49510177401603631236946177013437534e-01 5.31615463880959665571247068049040952e-03
5.04898225983963687630538229865624660e-02 4.49510177401603631236946177013437534e-01 5.04898225983963687630538229865624660e-02 5.31615463880959665571247068049040952e-03
4.49510177401603631236946177013437534e-01 5.04898225983963687630538229865624660e-02 5.04898225983963687630538229865624660e-02 5.31615463880959665571247068049040952e-03
4.49510177401603631236946177013437534e-01 4.49510177401603631236946177013437534e-01 5.04898225983963687630538229865624660e-02 5.31615463880959665571247068049040952e-03
5.75171637587000023483241577022307520e-01 1.88833831026001047736431103854585755e-01 4.71607003609978810438962152685209703e-02 6.20118845472243689493592686524685339e-03
5.75171637587000023483241577022307520e-01 1.88833831026001047736431103854585755e-01 1.88833831026001047736431103854585755e-01 6.20118845472243689493592686524685339e-03
1.88833831026001047736431103854585755e-01 1.88833831026001047736431103854585755e-01 5.75171637587000023483241577022307520e-01 6.20118845472243689493592686524685339e-03
4.71607003609978810438962152685209703e-02 5.75171637587000023483241577022307520e-01 1.88833831026001047736431103854585755e-01 6.20118845472243689493592686524685339e-03
1.88833831026001047736431103854585755e-01 4.71607003609978810438962152685209703e-02 5.75171637587000023483241577022307520e-01 6.20118845472243689493592686524685339e-03
1.88833831026001047736431103854585755e-01 5.75171637587000023483241577022307520e-01 1.88833831026001047736431103854585755e-01 6.20118845472243689493592686524685339e-03
4.71607003609978810438962152685209703e-02 1.88833831026001047736431103854585755e-01 5.75171637587000023483241577022307520e-01 6.20118845472243689493592686524685339e-03
1.88833831026001047736431103854585755e-01 4.71607003609978810438962152685209703e-02 1.88833831026001047736431103854585755e-01 6.20118845472243689493592686524685339e-03
1.88833831026001047736431103854585755e-01 1.88833831026001047736431103854585755e-01 4.71607003609978810438962152685209703e-02 6.20118845472243689493592686524685339e-03
1.88833831026001047736431103854585755e-01 5.75171637587000023483241577022307520e-01 4.71607003609978810438962152685209703e-02 6.20118845472243689493592686524685339e-03
4.71607003609978810438962152685209703e-02 1.88833831026001047736431103854585755e-01 1.88833831026001047736431103854585755e-01 6.20118845472243689493592686524685339e-03
5.75171637587000023483241577022307520e-01 4.71607003609978810438962152685209703e-02 1.88833831026001047736431103854585755e-01 6.20118845472243689493592686524685339e-03
8.10830241098548561118105379848232394e-01 2.12654725414832459888361014998199411e-02 1.46638813818484946904222417152127724e-01 1.35179513831722359435057224851609003e-03
8.10830241098548561118105379848232394e-01 2.12654725414832459888361014998199411e-02 2.12654725414832459888361014998199411e-02 1.35179513831722359435057224851609003e-03
2.12654725414832459888361014998199411e-02 2.12654725414832459888361014998199411e-02 8.10830241098548561118105379848232394e-01 1.35179513831722359435057224851609003e-03
1.46638813818484946904222417152127724e-01 8.10830241098548561118105379848232394e-01 2.12654725414832459888361014998199411e-02 1.35179513831722359435057224851609003e-03
2.12654725414832459888361014998199411e-02 1.46638813818484946904222417152127724e-01 8.10830241098548561118105379848232394e-01 1.35179513831722359435057224851609003e-03
2.12654725414832459888361014998199411e-02 8.10830241098548561118105379848232394e-01 2.12654725414832459888361014998199411e-02 1.35179513831722359435057224851609003e-03
1.46638813818484946904222417152127724e-01 2.12654725414832459888361014998199411e-02 8.10830241098548561118105379848232394e-01 1.35179513831722359435057224851609003e-03
2.12654725414832459888361014998199411e-02 1.46638813818484946904222417152127724e-01 2.12654725414832459888361014998199411e-02 1.35179513831722359435057224851609003e-03
2.12654725414832459888361014998199411e-02 2.12654725414832459888361014998199411e-02 1.46638813818484946904222417152127724e-01 1.35179513831722359435057224851609003e-03
2.12654725414832459888361014998199411e-02 8.10830241098548561118105379848232394e-01 1.46638813818484946904222417152127724e-01 1.35179513831722359435057224851609003e-03
1.46638813818484946904222417152127724e-01 2.12654725414832459888361014998199411e-02 2.12654725414832459888361014998199411e-02 1.35179513831722359435057224851609003e-03
8.10830241098548561118105379848232394e-01 1.46638813818484946904222417152127724e-01 2.12654725414832459888361014998199411e-02 1.35179513831722359435057224851609003e-03
