2 9
7.44463428487184534787046530114646697e-01 5.00000000000000000000000000000000000e-01 1.13540990171687256860446811401321258e-01
5.00000000000000000000000000000000000e-01 7.44463428487184534787046530114646697e-01 1.13540990171687256860446811401321258e-01
2.55536571512815465212953469885353303e-01 5.00000000000000000000000000000000000e-01 1.13540990171687256860446811401321258e-01
5.00000000000000000000000000000000000e-01 2.55536571512815465212953469885353303e-01 1.13540990171687256860446811401321258e-01
9.69827629048418852928785875231584016e-01 9.69827629048418852928785875231584016e-01 1.06828079664439406450326803849604129e-02
9.69827629048418852928785875231584016e-01 3.01723709515811470712141247684159836e-02 1.06828079664439406450326803849604129e-02
3.01723709515811470712141247684159836e-02 9.69827629048418852928785875231584016e-01 1.06828079664439406450326803849604129e-02
3.01723709515811470712141247684159836e-02 3.01723709515811470712141247684159836e-02 1.06828079664439406450326803849604129e-02
8.45440275243171936407444154069204428e-01 8.45440275243171936407444154069204428e-01 5.35500902317154079856064085764945291e-02
8.45440275243171936407444154069204428e-01 1.54559724756828063592555845930795572e-01 5.35500902317154079856064085764945291e-02
1.54559724756828063592555845930795572e-01 8.45440275243171936407444154069204428e-01 5.35500902317154079856064085764945291e-02
1.54559724756828063592555845930795572e-01 1.54559724756828063592555845930795572e-01 5.35500902317154079856064085764945291e-02
9.59310220528361129827735089571389708e-01 6.72436012682201788085615209062348652e-01 3.61130558150766972544570498186119001e-02
6.72436012682201788085615209062348652e-01 9.59310220528361129827735089571389708e-01 3.61130558150766972544570498186119001e-02
9.59310220528361129827735089571389708e-01 3.27563987317798211914384790937651348e-01 3.61130558150766972544570498186119001e-02
3.27563987317798211914384790937651348e-01 9.59310220528361129827735089571389708e-01 3.61130558150766972544570498186119001e-02
4.06897794716388701722649104286102918e-02 6.72436012682201788085615209062348652e-01 3.61130558150766972544570498186119001e-02
6.72436012682201788085615209062348652e-01 4.06897794716388701722649104286102918e-02 3.61130558150766972544570498186119001e-02
4.06897794716388701722649104286102918e-02 3.27563987317798211914384790937651348e-01 3.61130558150766972544570498186119001e-02
3.27563987317798211914384790937651348e-01 4.06897794716388701722649104286102918e-02 3.61130558150766972544570498186119001e-02
