2 17
7.72521493604574193935050873913338735e-01 5.00000000000000000000000000000000000e-01 3.47010944218049812001221783656694312e-02
5.00000000000000000000000000000000000e-01 7.72521493604574193935050873913338735e-01 3.47010944218049812001221783656694312e-02
2.27478506395425806064949126086661265e-01 5.00000000000000000000000000000000000e-01 3.47010944218049812001221783656694312e-02
5.00000000000000000000000000000000000e-01 2.27478506395425806064949126086661265e-01 3.47010944218049812001221783656694312e-02
9.58748594109576604085601388793366386e-01 5.00000000000000000000000000000000000e-01 1.63369559518662282147666722433832933e-02
5.00000000000000000000000000000000000e-01 9.58748594109576604085601388793366386e-01 1.63369559518662282147666722433832933e-02
4.12514058904233959143986112066336144e-02 5.00000000000000000000000000000000000e-01 1.63369559518662282147666722433832933e-02
5.00000000000000000000000000000000000e-01 4.12514058904233959143986112066336144e-02 1.63369559518662282147666722433832933e-02
5.96277121307023440274136216144891169e-01 5.96277121307023440274136216144891169e-01 3.57141049055498989279156762901837073e-02
5.96277121307023440274136216144891169e-01 4.03722878692976559725863783855108831e-01 3.57141049055498989279156762901837073e-02
4.03722878692976559725863783855108831e-01 5.96277121307023440274136216144891169e-01 3.57141049055498989279156762901837073e-02
4.03722878692976559725863783855108831e-01 4.03722878692976559725863783855108831e-01 3.57141049055498989279156762901837073e-02
9.35664342347721636356707990296076368e-01 9.35664342347721636356707990296076368e-01 9.17897712131287811652720581324093772e-03
9.35664342347721636356707990296076368e-01 6.43356576522783636432920097039236315e-02 9.17897712131287811652720581324093772e-03
6.43356576522783636432920097039236315e-02 9.35664342347721636356707990296076368e-01 9.17897712131287811652720581324093772e-03
6.43356576522783636432920097039236315e-02 6.43356576522783636432920097039236315e-02 9.17897712131287811652720581324093772e-03
8.47194045044775375828234593624229707e-01 8.47194045044775375828234593624229707e-01 2.15639249095359511352337853177968969e-02
8.47194045044775375828234593624229707e-01 1.52805954955224624171765406375770293e-01 2.15639249095359511352337853177968969e-02
1.52805954955224624171765406375770293e-01 8.47194045044775375828234593624229707e-01 2.15639249095359511352337853177968969e-02
1.52805954955224624171765406375770293e-01 1.52805954955224624171765406375770293e-01 2.15639249095359511352337853177968969e-02
7.28841496441577758803324986008224471e-01 7.28841496441577758803324986008224471e-01 3.36390683029792312359874146952152804e-02
7.28841496441577758803324986008224471e-01 2.71158503558422241196675013991775529e-01 3.36390683029792312359874146952152804e-02
2.71158503558422241196675013991775529e-01 7.28841496441577758803324986008224471e-01 3.36390683029792312359874146952152804e-02
2.71158503558422241196675013991775529e-01 2.71158503558422241196675013991775529e-01 3.36390683029792312359874146952152804e-02
9.84602128045754366984045324431077979e-01 9.84602128045754366984045324431077979e-01 1.91390835372748421236098991669942191e-03
9.84602128045754366984045324431077979e-01 1.53978719542456330159546755689220211e-02 1.91390835372748421236098991669942191e-03
1.53978719542456330159546755689220211e-02 9.84602128045754366984045324431077979e-01 1.91390835372748421236098991669942191e-03
1.53978719542456330159546755689220211e-02 1.53978719542456330159546755689220211e-02 1.91390835372748421236098991669942191e-03
8.81044138040099137895898829718296235e-01 6.39738883357596075005141867980417012e-01 2.57941811962338369475447981953939617e-02
6.39738883357596075005141867980417012e-01 8.81044138040099137895898829718296235e-01 2.57941811962338369475447981953939617e-02
