# Generated by maxima script jacobian.mac
1 53
0.9919016921030858633563363794429817847379787714779279595620322545994397707381328467786508349830459968 0.000002785016388572537705690681609177755671609902607460882831309119306006182467890894946863671115671403669
0.9783447246593427423009234194577171124968296718365230530311186830121782128183606331424343744729291301 0.00003091244161938983408314671147246492772583236893784015618585479755757538573429388679225037321883934137
0.9590024350798769967347900672867432755261033514982111722784661932934780135998830463243946849777047705 0.0001490333111707578435026953455921951778699719566794053596354648989169784384847030615809371744890831862
0.9340992449559257825950427906558732935953068512720009591535099193403502312605076880588140292621747714 0.0004792697453785258073340451419757222154191164076444721019392392800535122603874466076414496344511966982
0.9039353597784711070157033597360474229931818363030729923680719044761889533438408210305605660116515178 0.00120624834619181937137603199441914360465912857765792171269659313799452594208005653184665745154759608
0.8688762741806575564667761401536189780901445930466251209065034762678430393181039572235882829647519408 0.002570049171197175931361063941668867313971915134023462330557089030766363955154108296199489949582894189
0.8293472971383944771598355049274250058834269029021771996399619672863673163568105696112267907482074549 0.004846921295440348694709177690869156229797846446689132658058902702383248719112744082435662948118295653
0.7858281353779031227352117058077111616012152440575051383618183698144842122819671305036791359257553671 0.008319259767931359303359612245105396666555498914945895238762583811716697454039472166862699670678373469
0.7388469893624735910922449829548469590275526861901167534999751484805700903189045500413201466516638816 0.01323785353886628364655051789746491666869904914948154796436523205630295604837132271358219443071008338
0.001780943143570460885558792886611446878630789847066000390270576459560516274569752479856156412462092889 0.01820603118871048582942728891063964187212465208682135554645716213359324348541984930031410535990257893
0.6889741108323418280816571990178261232404686847403558539490499437753002791024731150404667801081009793 0.01978061738005189821681119732188615744078771959445292827828842468044747984641395372722160776435764143
0.6368148674104017419630307715995676902754314764405299930956289867406713625910027046038473059912601229 0.02801276453548874808009747976668363223186535565759695290998544442635238085147611006105071688900964825
0.5830023879264334250663902804376328580572440100955175317865653839064321210069269191484571926567993637 0.03785356234773460919311606411888319543129071813262592167579519593720136903085223560528795008414460997
0.009359937258201115028705457829872668484510565995513908264444078497284370515863726402824600698033502681 0.04152785829844875717943172756938377186734953754235234311353404373544544228087795063232762728857180007
0.528189873835532934021657722740027508548208196505456013409035767085006436526769095345534024824517463 0.04905440341529198363865576676516031676767482097727449018102715309052236173245485358847778720174353105
0.4730426684520476703602592878224296830904178855899382298873897364315299239631836659193743186739257835 0.06119194926537683569355451543997997296618926203848359030101583951544914289940470883109383512474600588
0.02289854263907702050395291455569141311738970919189788652592377127458263144110401632397331449331526483 0.06290119746144746482802734864589386618833347317601423057015638714495873048300389063863893761442406516
0.4182301795447049734724846472391014243667560340702901180312848174318171551123809662146069605014604107 0.07367865526297174418825984472902459506331849312468798056148539468443217520004723844738101147944550983
0.04223546938345160520274859443846427423042665304287693049731721062888330792747246995094108230190228905 0.08132436136446986193739170532758880791397877196523611071292546215873628519179693987936952305884224755
0.3644177529904574950557756096570565098512806680305704179066355757972527488832137323378563137368606048 0.08579121209195122447243328295236127860714191311346550727152062805058661851930724613643640236403073954
0.06713636929901124659578390479055933650185406663414917887488142333093823351973104095111454943659991062 0.09603082810201882415311963795104748870818268807470347887502846531247874858577708795396729820518612173
0.3122585959444232262993504592262882061838804975738422821976444443102486079512087157897605571708467093 0.09671552705946981898751774104684219583762712809680328375846161035397016840278817983469759130134249606
0.2623858474559273881160617913883325511276096577994481672721349608546023050783281843153256814191171124 0.1056050230492805119709298866476760648000510141882851923408616735140549390641398474028584341314146003
0.0972990698736721763753164344064238004527912129365851467031032541694671325752127600065236562459329176 0.1065088544552712310709129163765736239560946416142489520312256996469840584797893553601506329292924869
0.2154048926944543171651652614570632101946667733364492996249967765409568376782797064089297968838438259 0.1116474563280293741109965065113128931866832316104691669164509221561199637581464430175629066034208639
0.1323574675652328254198509862867790334541690279550368666466192187710882991061076711351679865215991105 0.1125263755484285883365205837252928997215348671664386328271427347062622899654077798856335746521576459
0.1718860139720701680722426766544501251353813244874586832784733002806207478525176577679137330683948481 0.1141343235447071384761478578769258902127350763147060770569388232507400711703976247938788173159387682
