3 4
3.33333333333333333333333333333333333e-01 3.33333333333333333333333333333333333e-01 6.65690129954826007920838803142435123e-02 5.39559874077677523944507144238046496e-02
3.33333333333333333333333333333333333e-01 3.33333333333333333333333333333333333e-01 9.33430987004517399207916119685756488e-01 5.39559874077677523944507144238046496e-02
4.68655809861995212272088647071894754e-01 6.26883802760095754558227058562104927e-02 5.00000000000000000000000000000000000e-01 6.82073063027388215326922983188504913e-02
6.26883802760095754558227058562104927e-02 4.68655809861995212272088647071894754e-01 5.00000000000000000000000000000000000e-01 6.82073063027388215326922983188504913e-02
4.68655809861995212272088647071894754e-01 4.68655809861995212272088647071894754e-01 5.00000000000000000000000000000000000e-01 6.82073063027388215326922983188504913e-02
1.00740405798910636273428722863922687e-01 7.98519188402178727453142554272154626e-01 1.62180088158870141301691203222859855e-01 3.12443510460413384355036126993065378e-02
7.98519188402178727453142554272154626e-01 1.00740405798910636273428722863922687e-01 1.62180088158870141301691203222859855e-01 3.12443510460413384355036126993065378e-02
1.00740405798910636273428722863922687e-01 1.00740405798910636273428722863922687e-01 1.62180088158870141301691203222859855e-01 3.12443510460413384355036126993065378e-02
1.00740405798910636273428722863922687e-01 7.98519188402178727453142554272154626e-01 8.37819911841129858698308796777140145e-01 3.12443510460413384355036126993065378e-02
7.98519188402178727453142554272154626e-01 1.00740405798910636273428722863922687e-01 8.37819911841129858698308796777140145e-01 3.12443510460413384355036126993065378e-02
1.00740405798910636273428722863922687e-01 1.00740405798910636273428722863922687e-01 8.37819911841129858698308796777140145e-01 3.12443510460413384355036126993065378e-02
