1 45
0.9936411423413659674234674659492144344825859906238375139346624942288118730536279398452978995101742923 0.000135534085630299773212074130897584210836555854564225333161803433610929170770419163441050799228018816
0.9787895175170725588787939186958919174534641597824532080283251852183454120155341188680323899069674147 0.0008060783183419481302475769328811150712121287430918492847770345087224901752876520422652114035579145278
0.955747055076380126306280934995655993508546571972578475189971588106363915440947204061462001894897211 0.002391164993413535831600994583419511700235568916766570267257880249998309203933376284348101463868195296
0.9249098542075925823337164109969201318994696513183952026689198527018630611553347105313285453711814395 0.005191620446910720770096011274932118364042720186345085236614939007955783549782982195562743151370410214
0.8868058750607934334740477882285871206071403541849894413037182530711360933825476533262438961100102982 0.009401868666227652995952585963231501422382957680697780965957245463094744102323209704629371613850600187
0.002508689638982744438582834305084970754465513041215795244037291698106602509090989047144538885452310289 0.0128331652253125979400788588633991492037855612500533267579485452992396263751800578389440168905250927
0.8420871815760147938272551090762841119895322905806887532216879812775912541917310769974367310218997339 0.01509008390394755517476464908179904728950585618281600061596910970327096104697896113737910324026950532
0.791518958392199164999544811561899563969866530494357902752851291892239872938757884419906943099590211 0.02218746826207120887276263590638552621253197931251564408631796147019043169238537869081644237786204674
0.01317098500036888781833393883008497304237693656498066106398450987552457101458753605359608128168743719 0.02934304620092188218926113600741607806739210817537199870266151443933950832690670503975771066297699378
0.7359664575449968693948098166623482992411491974356738064983977465191447748707008794380155771341181069 0.03048748451352573060772721176350031611003474117711489554566270549461388710349331159902545415320505057
0.6763802055359521297445541267501844773125729751061369156714561779908754921014857822086096522112308808 0.0396551893481249125925521086126432747002257718640553587940071945094773848424573489581704970305004816
0.03216172768263549326403367565653550535205766565201664531712686624400665820371098603813869334727816456 0.04463725220786037308362066413240402086136904820699921434316677932141270933111474705923954412447090065
0.6137797438222284322478251318001054000017788712275714851022029844218004813706509166663266125837282715 0.04924611206265319667827944363701807174968086942310183494453035969494685072370452468029153544157500021
0.05916028461389076523322206577362019497788250568779307045784761685757471784484460194699384188422236678 0.05806819763322011970374782113924425761404511862778324479824299752720919807911566279375387723149769095
0.5492361859337143986849444709434036999595634258787999588444642290913115681454981608358155754321058537 0.05873345966894180966241572944644661616634652469095377698346786561882559594662330923115818784810304391
0.4838538912019967973430622916413376995836676173698294055646030869616179182331776207634155618518804048 0.06754184722435728497520002182184314434614082127218346806093570515182043965457234703866461587667979884
0.09370523422563984366939026810701599431294843355379981255080596536633429882747373537128397881326481735 0.06911669325016075584493212610566610721140551761560671679530417625630597260007129822813775191577520333
0.4187515692045311374092315829147009424821192511291422675616536437335683699790579610322750663361326695 0.07508529186083901414100526577407837545431900256520270901278341770173066637555355144434418735382997458
0.1352056309863808460458454746251433160911708193841602999666708950632019186174750867966318879969589279 0.07740045437700328926473449453186946979485005699189929147909285069627000897494280716076551491212405294
0.3550431384266732981536948763163021427209776085086219647490204456653280019775176349750919633016300716 0.08080690215257658597452762845490596703525596328546181279008243628500936409123153800589940372707628206
0.182951434776206737817241219053163283147422248322105739279654822172669012612264918073669777008318145 0.08269256057546193715477130820235096515571599625521525349385431798507764427936998623641731548676776034
0.2938186667005872290547424363576361134204043156282958233734911798438694506857100888924860114111920557 0.08421756232457493979943437980297802638058106035661088138746759718641313900343550501435144093388206736
0.2361257194699659752033367975673903519867094069780877665480629132753104255091235776405840076486321074 0.08493096269792264883907527383068975587810407136558906032073556299546435535076532045263371654972207912
