3 8
2.07597282945937002897097981606424259e-01 2.07597282945937002897097981606424259e-01 5.84805434108125994205804036787151482e-01 1.64803317185931298939387035394761947e-02
3.64274802290405244855240610460435096e-01 3.64274802290405244855240610460435096e-01 2.71450395419189510289518779079129807e-01 2.91182298137153450110097326976927338e-02
4.64279784892272992324301023145030936e-01 4.64279784892272992324301023145030936e-01 7.14404302154540153513979537099381276e-02 1.28201924989523179178382090212989087e-02
8.98048040725309612980753718593757221e-01 4.99999996338180520974003432389628023e-01 7.32363895805199313522074395338000000e-09 3.12535313337582859542340220984028044e-03
4.99999996338180520974003432389628023e-01 8.98048040725309612980753718593757221e-01 7.32363895805199313522074395338000000e-09 3.12535313337582859542340220984028044e-03
1.01951951951051428967253146185498825e-01 4.99999996338180520974003432389628023e-01 7.32363895805199313522074395338000000e-09 3.12535313337582859542340220984028044e-03
4.99999996338180520974003432389628023e-01 1.01951951951051428967253146185498825e-01 7.32363895805199313522074395338000000e-09 3.12535313337582859542340220984028044e-03
5.71352629070390639041388471317280343e-01 2.88908149699470702118544114187057084e-01 4.22183700601058595762911771625885832e-01 5.43700640547885662767384567518115157e-03
2.88908149699470702118544114187057084e-01 5.71352629070390639041388471317280343e-01 4.22183700601058595762911771625885832e-01 5.43700640547885662767384567518115157e-03
6.46367032855076519569975705683382514e-03 2.88908149699470702118544114187057084e-01 4.22183700601058595762911771625885832e-01 5.43700640547885662767384567518115157e-03
2.88908149699470702118544114187057084e-01 6.46367032855076519569975705683382514e-03 4.22183700601058595762911771625885832e-01 5.43700640547885662767384567518115157e-03
8.02629348126198937448876614889013189e-01 4.26118001351725156976371768789306827e-01 1.47763997296549686047256462421386346e-01 1.07465740236902888854628337985772128e-02
4.26118001351725156976371768789306827e-01 8.02629348126198937448876614889013189e-01 1.47763997296549686047256462421386346e-01 1.07465740236902888854628337985772128e-02
4.96066545772513765038669226896004645e-02 4.26118001351725156976371768789306827e-01 1.47763997296549686047256462421386346e-01 1.07465740236902888854628337985772128e-02
4.26118001351725156976371768789306827e-01 4.96066545772513765038669226896004645e-02 1.47763997296549686047256462421386346e-01 1.07465740236902888854628337985772128e-02
2.86562547268401155174826871955461437e-01 2.86562547268401155174826871955461437e-01 6.73452847925484705964345928432107792e-01 4.21169987396177411999342289171624909e-03
2.86562547268401155174826871955461437e-01 3.99846048061141388608271996124307711e-02 6.73452847925484705964345928432107792e-01 4.21169987396177411999342289171624909e-03
3.99846048061141388608271996124307711e-02 2.86562547268401155174826871955461437e-01 6.73452847925484705964345928432107792e-01 4.21169987396177411999342289171624909e-03
3.99846048061141388608271996124307711e-02 3.99846048061141388608271996124307711e-02 6.73452847925484705964345928432107792e-01 4.21169987396177411999342289171624909e-03
7.44159363755242735479779630102664741e-01 7.44159363755242735479779630102664741e-01 2.45570805036250563495446407003025042e-01 2.07184834203835160364605296242256736e-03
7.44159363755242735479779630102664741e-01 1.02698312085067010247739628943102169e-02 2.45570805036250563495446407003025042e-01 2.07184834203835160364605296242256736e-03
1.02698312085067010247739628943102169e-02 7.44159363755242735479779630102664741e-01 2.45570805036250563495446407003025042e-01 2.07184834203835160364605296242256736e-03
1.02698312085067010247739628943102169e-02 1.02698312085067010247739628943102169e-02 2.45570805036250563495446407003025042e-01 2.07184834203835160364605296242256736e-03
7.09161600104655588199017119136812085e-02 7.09161600104655588199017119136812085e-02 8.58250362650581642031267309387305704e-01 8.71084277883095873946058377944023313e-04
