1 51
0.002057149427191535498391520338546987021571072440220166301736095297216851683361096774046705971591914138 0.005275686308671503577825593842625988952172868589847307275027713818381611146754875672203017278562745882
0.9979428505728084645016084796614530129784289275597798336982639047027831483166389032259532940283980829 0.005275686308671503577825593842625988952172868589847307275027713818381611146754875672222096535931991352
0.9891927229782354955502901771559631527234582818736592512427074306582525753725062356694672106206098011 0.01220892554631595439480791375989420012024796309863517102602344753784585784943394482692276794975351226
0.01080727702176450444970982284403684727654171812634074875729256934174742462749376433053278937941302212 0.01220892554631595439480791375989420012024796309863517102602344753784585784943394482692590062619002023
0.9735795333308571250679576417590183772603551688421576350091338898049288222262304038853530988756546694 0.01898119164718138197515157062442524734538521087202447883765591232640395020816792394092103666682741212
0.02642046666914287493204235824098162273964483115784236499086611019507117777376959611464690112432590056 0.01898119164718138197515157062442524734538521087202447883765591232640395020816792394092953156322980776
0.9513189309921535371088327996156051256705620026864526862775828273897328995512729934288304151250970431 0.02548791264857390599915995036203668976293965927148596741191884299970865622501582259468003159778249186
0.04868106900784646289116720038439487432943799731354731372241717261026710044872700657116958487490989121 0.02548791264857390599915995036203668976293965927148596741191884299970865622501582259469676675396512358
0.07727702860575099060124646926608091921396244895433521528491176354419154266438185252492621891031580747 0.03163702316478741776972684495352254786111142100634725533304794330399419585613801383092451868449629648
0.9227229713942490093987535307339190807860375510456647847150882364558084573356181474750737810896852668 0.0316370231647874177697268449535225478611114210063472553330479433039941958561380138309268591934534817
0.1118070255896605719035163763788580665118908718724025639184157891864835356795866770152894361720024268 0.03734207488282987294353789805142416931937358094052034038951542087140981540468873148337639510000187901
0.8881929744103394280964836236211419334881091281275974360815842108135164643204133229847105638279954159 0.03734207488282987294353789805142416931937358094052034038951542087140981540468873148337657126474272665
0.8482136302099786324319069568647123489303766588954095758522787269191802734979190143979569224436633356 0.04252294715674261960522388253999084829196015838833913809302809070999389600765276409114327132632335978
0.151786369790021367568093043135287651069623341104590424147721273080819726502080985602043077556337607 0.04252294715674261960522388253999084829196015838833913809302809070999389600765276409114329640288988689
0.1966538534911909683840106265415564727823677138670450548106783437400359365548733997670835956949944863 0.04710690017795707423183244153365159927458287295710363993165745118401724964172710566666105228365478843
0.8033461465088090316159893734584435272176322861329549451893216562599640634451266002329164043050053082 0.04710690017795707423183244153365159927458287295710363993165745118401724964172710566666105283897288388
0.7542203574122528588478515323627845876881533770928754068605502348019636974646783451170112711373754115 0.05102958054721271161920703512671539616360440567712100516593690970432633440273700128534590714780195155
0.2457796425877471411521484676372154123118466229071245931394497651980363025353216548829887288626246107 0.05102958054721271161920703512671539616360440567712100516593690970432633440273700128534590715187806242
0.2984741224382568467594613114505584481700312951503419087054294332259078914763146734751210244027963381 0.0542359202642882953282897133639987911447191017106533222648028543047306996364527919847157957602897432
0.7015258775617431532405386885494415518299687048496580912945705667740921085236853265248789755972036612 0.05423592026428829532828971336399879114471910171065332226480285430473069963645279198471579576032138823
0.3539975802570215524285823089610848515576403065185048108938279040481491877109960462088021476536134262 0.05668090827315983327472035922129907262297518146250760699414396494374455328228972724632422646792560352
0.6460024197429784475714176910389151484423596934814951891061720959518508122890039537911978523463865738 0.05668090827315983327472035922129907262297518146250760699414396494374455328228972724632422646792609764
0.4115705898215549080154711257908276250113081180993678692598261501079773599722919564411924558682029493 0.05833022174264829102233125377018110681598244061096210823008134860563283296415986325634816982250102892
0.5884294101784450919845288742091723749886918819006321307401738498920226400277080435588075441317970507 0.05833022174264829102233125377018110681598244061096210823008134860563283296415986325634816982250102892
0.5296150467146566035468592875992016803951173676945177910771361458421935180599867101692053134428938839 0.05916070763963113825818554285023434232494513541445265904716009968981034737478143412042810703364070916
0.4703849532853433964531407124007983196048826323054822089228638541578064819400132898307946865571061161 0.05916070763963113825818554285023434232494513541445265904716009968981034737478143412042810703364070916
