2 17
4.17103444361599201605122916371999617e-01 1.65793111276801596789754167256000767e-01 1.36554632640510537618894237770148712e-02
1.65793111276801596789754167256000767e-01 4.17103444361599201605122916371999617e-01 1.36554632640510537618894237770148712e-02
4.17103444361599201605122916371999617e-01 4.17103444361599201605122916371999617e-01 1.36554632640510537618894237770148712e-02
1.47554916607539534031541793007953009e-02 9.70489016678492093193691641398409398e-01 1.38694378881882107730624629616482248e-03
9.70489016678492093193691641398409398e-01 1.47554916607539534031541793007953009e-02 1.38694378881882107730624629616482248e-03
1.47554916607539534031541793007953009e-02 1.47554916607539534031541793007953009e-02 1.38694378881882107730624629616482248e-03
4.65597871618890301895891590846937729e-01 6.88042567622193962082168183061245425e-02 1.25097254752486788985287650881913636e-02
6.88042567622193962082168183061245425e-02 4.65597871618890301895891590846937729e-01 1.25097254752486788985287650881913636e-02
4.65597871618890301895891590846937729e-01 4.65597871618890301895891590846937729e-01 1.25097254752486788985287650881913636e-02
1.80358116266370620185843072229380439e-01 6.39283767467258759628313855541239122e-01 1.31563152940089924780172075867898264e-02
6.39283767467258759628313855541239122e-01 1.80358116266370620185843072229380439e-01 1.31563152940089924780172075867898264e-02
1.80358116266370620185843072229380439e-01 1.80358116266370620185843072229380439e-01 1.31563152940089924780172075867898264e-02
6.66540634795969297567667483984988470e-02 8.66691873040806140486466503203002306e-01 6.22950040115272104762502143270684176e-03
8.66691873040806140486466503203002306e-01 6.66540634795969297567667483984988470e-02 6.22950040115272104762502143270684176e-03
6.66540634795969297567667483984988470e-02 6.66540634795969297567667483984988470e-02 6.22950040115272104762502143270684176e-03
2.85706502436586628001837878744692021e-01 4.28586995126826743996324242510615958e-01 1.88581185763976400082144029839776149e-02
4.28586995126826743996324242510615958e-01 2.85706502436586628001837878744692021e-01 1.88581185763976400082144029839776149e-02
2.85706502436586628001837878744692021e-01 2.85706502436586628001837878744692021e-01 1.88581185763976400082144029839776149e-02
1.60176423621192968424073121332647865e-02 8.24790070165088024434290608180820123e-01 3.98915010296479666214131107253276245e-03
8.24790070165088024434290608180820123e-01 1.60176423621192968424073121332647865e-02 3.98915010296479666214131107253276245e-03
1.59192287472792678723302079685915091e-01 8.24790070165088024434290608180820123e-01 3.98915010296479666214131107253276245e-03
8.24790070165088024434290608180820123e-01 1.59192287472792678723302079685915091e-01 3.98915010296479666214131107253276245e-03
1.59192287472792678723302079685915091e-01 1.60176423621192968424073121332647865e-02 3.98915010296479666214131107253276245e-03
1.60176423621192968424073121332647865e-02 1.59192287472792678723302079685915091e-01 3.98915010296479666214131107253276245e-03
3.06281591746186541535309493854873373e-01 6.26369030386452262068722302797812325e-01 1.12438862733455332211610778900845015e-02
6.26369030386452262068722302797812325e-01 3.06281591746186541535309493854873373e-01 1.12438862733455332211610778900845015e-02
6.73493778673611963959682033473143022e-02 6.26369030386452262068722302797812325e-01 1.12438862733455332211610778900845015e-02
6.26369030386452262068722302797812325e-01 6.73493778673611963959682033473143022e-02 1.12438862733455332211610778900845015e-02
6.73493778673611963959682033473143022e-02 3.06281591746186541535309493854873373e-01 1.12438862733455332211610778900845015e-02
3.06281591746186541535309493854873373e-01 6.73493778673611963959682033473143022e-02 1.12438862733455332211610778900845015e-02
1.32296727600868933070167133491055870e-02 5.71294867944684051850649111695958597e-01 5.19921997791976823181428268904413699e-03
5.71294867944684051850649111695958597e-01 1.32296727600868933070167133491055870e-02 5.19921997791976823181428268904413699e-03
4.15475459295229054842334174954935816e-01 5.71294867944684051850649111695958597e-01 5.19921997791976823181428268904413699e-03
5.71294867944684051850649111695958597e-01 4.15475459295229054842334174954935816e-01 5.19921997791976823181428268904413699e-03
4.15475459295229054842334174954935816e-01 1.32296727600868933070167133491055870e-02 5.19921997791976823181428268904413699e-03
1.32296727600868933070167133491055870e-02 4.15475459295229054842334174954935816e-01 5.19921997791976823181428268904413699e-03
7.80423405682824241713308705193131151e-02 7.53235145936458118896427399114359899e-01 1.02789491602272587480029147907109621e-02
7.53235145936458118896427399114359899e-01 7.80423405682824241713308705193131151e-02 1.02789491602272587480029147907109621e-02
1.68722513495259456932241730366326986e-01 7.53235145936458118896427399114359899e-01 1.02789491602272587480029147907109621e-02
7.53235145936458118896427399114359899e-01 1.68722513495259456932241730366326986e-01 1.02789491602272587480029147907109621e-02
1.68722513495259456932241730366326986e-01 7.80423405682824241713308705193131151e-02 1.02789491602272587480029147907109621e-02
7.80423405682824241713308705193131151e-02 1.68722513495259456932241730366326986e-01 1.02789491602272587480029147907109621e-02
1.31358708340026949666036394299696726e-02 7.15072259110642461515924620376363022e-01 4.34610725050059578438696272024786832e-03
7.15072259110642461515924620376363022e-01 1.31358708340026949666036394299696726e-02 4.34610725050059578438696272024786832e-03
2.71791870055354843517471740193667305e-01 7.15072259110642461515924620376363022e-01 4.34610725050059578438696272024786832e-03
7.15072259110642461515924620376363022e-01 2.71791870055354843517471740193667305e-01 4.34610725050059578438696272024786832e-03
2.71791870055354843517471740193667305e-01 1.31358708340026949666036394299696726e-02 4.34610725050059578438696272024786832e-03
1.31358708340026949666036394299696726e-02 2.71791870055354843517471740193667305e-01 4.34610725050059578438696272024786832e-03
1.15751759031806153480421184016144589e-02 9.15919353297816958377432239139143340e-01 2.29217420086793342147480368538980040e-03
9.15919353297816958377432239139143340e-01 1.15751759031806153480421184016144589e-02 2.29217420086793342147480368538980040e-03
7.25054707990024262745256424592422015e-02 9.15919353297816958377432239139143340e-01 2.29217420086793342147480368538980040e-03
9.15919353297816958377432239139143340e-01 7.25054707990024262745256424592422015e-02 2.29217420086793342147480368538980040e-03
7.25054707990024262745256424592422015e-02 1.15751759031806153480421184016144589e-02 2.29217420086793342147480368538980040e-03
1.15751759031806153480421184016144589e-02 7.25054707990024262745256424592422015e-02 2.29217420086793342147480368538980040e-03
1.57505477926869905027610915523700714e-01 5.43275579596159774104648399690242334e-01 1.30858129676684936285614469029006315e-02
5.43275579596159774104648399690242334e-01 1.57505477926869905027610915523700714e-01 1.30858129676684936285614469029006315e-02
2.99218942476970320867740684786056952e-01 5.43275579596159774104648399690242334e-01 1.30858129676684936285614469029006315e-02
5.43275579596159774104648399690242334e-01 2.99218942476970320867740684786056952e-01 1.30858129676684936285614469029006315e-02
2.99218942476970320867740684786056952e-01 1.57505477926869905027610915523700714e-01 1.30858129676684936285614469029006315e-02
1.57505477926869905027610915523700714e-01 2.99218942476970320867740684786056952e-01 1.30858129676684936285614469029006315e-02
